org_id,icnptso_code,icnptso_code_probability,icnptso_code_source
GB-COH-13473038,D13,1.0,ml_model
GB-COH-13473184,F40,0.451,ml_model
GB-COH-13473249,D19,0.962,ml_model
GB-COH-13473707,A21,0.999,ml_model
GB-COH-13473740,F20,0.386,ml_model
GB-COH-13473750,H10,0.998,ml_model
GB-COH-13473754,D19,0.85,ml_model
GB-COH-13473759,D13,0.711,ml_model
GB-COH-13474365,H10,0.673,ml_model
GB-COH-13474426,I90,1.0,ml_model
GB-COH-13474636,C12,1.0,ml_model
GB-COH-13474958,D19,0.538,ml_model
GB-COH-13475099,F20,0.999,ml_model
GB-COH-13475101,C12,0.997,ml_model
GB-COH-13475104,D19,0.902,ml_model
GB-COH-13475106,G12,0.898,ml_model
GB-COH-13475107,F20,1.0,ml_model
GB-COH-13475109,F20,0.585,ml_model
GB-COH-13475117,F20,0.779,ml_model
GB-COH-13475134,G14,0.931,ml_model
GB-COH-13475147,A11,1.0,ml_model
GB-COH-13475149,D19,0.387,ml_model
GB-COH-13475153,A90,0.347,ml_model
GB-COH-13475155,B31,0.951,ml_model
GB-COH-13475311,D30,0.526,ml_model
GB-COH-13475453,B31,0.811,ml_model
GB-COH-13475492,F30,0.716,ml_model
GB-COH-13475504,C12,0.749,ml_model
GB-COH-13475591,F20,0.716,ml_model
GB-COH-13475595,A11,0.632,ml_model
GB-COH-13475596,A11,1.0,ml_model
GB-COH-13475598,B31,0.936,ml_model
GB-COH-13475601,D13,0.533,ml_model
GB-COH-13475611,G14,0.409,ml_model
GB-COH-13475617,D11,0.94,ml_model
GB-COH-13475631,D19,0.601,ml_model
GB-COH-13475637,F20,0.941,ml_model
GB-COH-13475638,C22,1.0,ml_model
GB-COH-13475642,F20,0.998,ml_model
GB-COH-13475646,A20,0.622,ml_model
GB-COH-13475676,B31,0.909,ml_model
GB-COH-13475688,F20,0.994,ml_model
GB-COH-13476896,C12,0.861,ml_model
GB-COH-13477238,B20,0.246,ml_model
GB-COH-13478332,H10,0.278,ml_model
GB-COH-13478346,G11,0.79,ml_model
GB-COH-13478362,C11,0.348,ml_model
GB-COH-13478377,D19,0.96,ml_model
GB-COH-13478378,A11,0.672,ml_model
GB-COH-13478402,F20,0.878,ml_model
GB-COH-13478409,F20,0.916,ml_model
GB-COH-13478447,A90,0.186,ml_model
GB-COH-13478455,H10,0.775,ml_model
GB-COH-13479501,A90,0.327,ml_model
GB-COH-13479859,F20,0.551,ml_model
GB-COH-13479868,B31,0.945,ml_model
GB-COH-13480349,A21,1.0,ml_model
GB-COH-13480356,H10,0.934,ml_model
GB-COH-13480370,H10,0.721,ml_model
GB-COH-13480379,B31,1.0,ml_model
GB-COH-13480438,B31,0.867,ml_model
GB-COH-13480463,F20,0.994,ml_model
GB-COH-13480754,C12,0.985,ml_model
GB-COH-13481070,A11,0.94,ml_model
GB-COH-13481079,F20,0.978,ml_model
GB-COH-13481081,F30,1.0,ml_model
GB-COH-13481085,B21,0.975,ml_model
GB-COH-13481347,F20,0.688,ml_model
GB-COH-13482481,H10,0.994,ml_model
GB-COH-13483087,C12,1.0,ml_model
GB-COH-13483537,B31,0.41,ml_model
GB-COH-13483783,G12,0.857,ml_model
GB-COH-13483786,D13,0.235,ml_model
GB-COH-13483789,G12,0.985,ml_model
GB-COH-13483792,D11,0.896,ml_model
GB-COH-13483794,C12,1.0,ml_model
GB-COH-13483803,G13,0.588,ml_model
GB-COH-13483806,C22,0.255,ml_model
GB-COH-13483808,F20,0.936,ml_model
GB-COH-13483819,F20,0.944,ml_model
GB-COH-13483842,B31,0.846,ml_model
GB-COH-13483855,D13,0.439,ml_model
GB-COH-13483954,F20,0.982,ml_model
GB-COH-13483960,F20,0.8,ml_model
GB-COH-13483991,B31,1.0,ml_model
GB-COH-13484033,F20,0.992,ml_model
GB-COH-13484034,A21,0.515,ml_model
GB-COH-13484036,B31,0.993,ml_model
GB-COH-13484039,C12,0.975,ml_model
GB-COH-13484718,F30,0.909,ml_model
GB-COH-13484766,G11,0.672,ml_model
GB-COH-13484817,B31,0.359,ml_model
GB-COH-13484825,H90,0.794,ml_model
GB-COH-13484937,D32,0.388,ml_model
GB-COH-13485003,F20,0.375,ml_model
GB-COH-13485141,G30,0.699,ml_model
GB-COH-13485150,F20,0.564,ml_model
GB-COH-13485278,D19,0.641,ml_model
GB-COH-13485296,B31,0.984,ml_model
GB-COH-13485301,A90,0.303,ml_model
GB-COH-13485307,F20,0.842,ml_model
GB-COH-13485312,F20,0.966,ml_model
GB-COH-13485315,G12,0.542,ml_model
GB-COH-13485319,C11,0.998,ml_model
GB-COH-13485331,B31,0.999,ml_model
GB-COH-13485335,B31,0.992,ml_model
GB-COH-13485347,F30,1.0,ml_model
GB-COH-13485357,F20,0.979,ml_model
GB-COH-13485364,D12,0.99,ml_model
GB-COH-13485369,B31,0.913,ml_model
GB-COH-13485370,F20,0.931,ml_model
GB-COH-13485396,F30,0.988,ml_model
GB-COH-13485416,H10,0.646,ml_model
GB-COH-13485442,C12,0.968,ml_model
GB-COH-13485475,F20,1.0,ml_model
GB-COH-13485732,C12,0.905,ml_model
GB-COH-13485929,C12,0.998,ml_model
GB-COH-13486429,B31,0.97,ml_model
GB-COH-13487296,D19,0.371,ml_model
GB-COH-13487887,B31,0.999,ml_model
GB-COH-13487906,H10,0.662,ml_model
GB-COH-13487909,D14,0.791,ml_model
GB-COH-13487913,A90,0.35,ml_model
GB-COH-13487949,C12,0.663,ml_model
GB-COH-13487970,I90,0.942,ml_model
GB-COH-13487973,A21,0.529,ml_model
GB-COH-13487975,B31,0.997,ml_model
GB-COH-13487980,I10,0.999,ml_model
GB-COH-13487984,D11,0.999,ml_model
GB-COH-13487985,C12,0.889,ml_model
GB-COH-13487994,D13,0.997,ml_model
GB-COH-13488001,F20,0.625,ml_model
GB-COH-13488002,F30,0.757,ml_model
GB-COH-13488005,A90,0.326,ml_model
GB-COH-13488006,F20,0.712,ml_model
GB-COH-13488011,C12,0.843,ml_model
GB-COH-13488013,F20,0.703,ml_model
GB-COH-13488015,B31,0.711,ml_model
GB-COH-13488016,L50,1.0,ml_model
GB-COH-13488022,F20,0.697,ml_model
GB-COH-13488056,D13,0.819,ml_model
GB-COH-13488057,A12,0.989,ml_model
GB-COH-13488098,F30,0.57,ml_model
GB-COH-13488110,C12,0.54,ml_model
GB-COH-13488145,C12,0.924,ml_model
GB-COH-13489979,D19,0.8,ml_model
GB-COH-13490390,I10,1.0,ml_model
GB-COH-13490478,F20,1.0,ml_model
GB-COH-13490481,D11,0.987,ml_model
GB-COH-13490718,A11,0.547,ml_model
GB-COH-13490739,D31,1.0,ml_model
GB-COH-13490746,B31,0.979,ml_model
GB-COH-13490754,A90,0.237,ml_model
GB-COH-13490757,G11,0.76,ml_model
GB-COH-13490759,G15,0.392,ml_model
GB-COH-13490915,D19,0.355,ml_model
GB-COH-13492217,F20,0.991,ml_model
GB-COH-13492300,H10,0.535,ml_model
GB-COH-13492304,C12,0.97,ml_model
GB-COH-13492438,F20,1.0,ml_model
GB-COH-13493291,G11,0.292,ml_model
GB-COH-13493301,B31,0.937,ml_model
GB-COH-13493308,D11,0.382,ml_model
GB-COH-13493314,G13,0.73,ml_model
GB-COH-13493389,D19,0.992,ml_model
GB-COH-13493854,F20,0.894,ml_model
GB-COH-13494085,F20,0.999,ml_model
GB-COH-13494145,F20,1.0,ml_model
GB-COH-13494424,D13,1.0,ml_model
GB-COH-13495771,A11,0.998,ml_model
GB-COH-13496023,F20,0.995,ml_model
GB-COH-13496063,A12,1.0,ml_model
GB-COH-13496076,G12,0.999,ml_model
GB-COH-13496112,I90,0.656,ml_model
GB-COH-13496114,D19,0.628,ml_model
GB-COH-13496132,B31,0.558,ml_model
GB-COH-13496156,C12,0.546,ml_model
GB-COH-13496349,B31,0.945,ml_model
GB-COH-13497178,F20,0.305,ml_model
GB-COH-13497183,A11,1.0,ml_model
GB-COH-13497185,G14,0.525,ml_model
GB-COH-13497187,H90,0.839,ml_model
GB-COH-13497190,D19,0.496,ml_model
GB-COH-13497952,D13,0.992,ml_model
GB-COH-13497965,C12,0.958,ml_model
GB-COH-13498190,F20,1.0,ml_model
GB-COH-13498201,C12,0.389,ml_model
GB-COH-13498223,A11,0.997,ml_model
GB-COH-13498232,G11,0.971,ml_model
GB-COH-13498517,B31,0.814,ml_model
GB-COH-13498677,H90,0.918,ml_model
GB-COH-13498780,G11,0.887,ml_model
GB-COH-13499082,D11,0.663,ml_model
GB-COH-13499083,F20,0.888,ml_model
GB-COH-13499088,C12,0.947,ml_model
GB-COH-13499089,F20,1.0,ml_model
GB-COH-13500293,A90,0.611,ml_model
GB-COH-13500311,H10,0.674,ml_model
GB-COH-13500315,H10,0.917,ml_model
GB-COH-13500599,I90,0.839,ml_model
GB-COH-13500633,F20,0.669,ml_model
GB-COH-13500671,G14,0.961,ml_model
GB-COH-13500707,D13,0.988,ml_model
GB-COH-13500785,B31,0.983,ml_model
GB-COH-13500834,H10,0.314,ml_model
GB-COH-13500906,A11,1.0,ml_model
GB-COH-13501283,A11,1.0,ml_model
GB-COH-13501322,B32,0.969,ml_model
GB-COH-13501348,B31,0.939,ml_model
GB-COH-13501352,D19,1.0,ml_model
GB-COH-13501361,C12,0.901,ml_model
GB-COH-13501377,G12,0.817,ml_model
GB-COH-13501392,A11,0.996,ml_model
GB-COH-13501407,F20,0.95,ml_model
GB-COH-13501412,I10,0.666,ml_model
GB-COH-13501415,F30,0.983,ml_model
GB-COH-13501421,B31,1.0,ml_model
GB-COH-13501424,F20,0.769,ml_model
GB-COH-13501434,F20,0.999,ml_model
GB-COH-13501437,H10,0.585,ml_model
GB-COH-13501513,C12,0.982,ml_model
GB-COH-13501552,F20,0.538,ml_model
GB-COH-13501591,F20,0.561,ml_model
GB-COH-13502772,H10,0.785,ml_model
GB-COH-13503669,D31,0.418,ml_model
GB-COH-13503695,F30,0.555,ml_model
GB-COH-13503706,C22,0.748,ml_model
GB-COH-13503718,B31,0.795,ml_model
GB-COH-13503726,G13,0.448,ml_model
GB-COH-13503736,H10,0.526,ml_model
GB-COH-13503752,F40,0.56,ml_model
GB-COH-13503787,C22,0.959,ml_model
GB-COH-13503800,A12,0.727,ml_model
GB-COH-13505338,G11,0.98,ml_model
GB-COH-13505343,F20,1.0,ml_model
GB-COH-13507083,G30,0.415,ml_model
GB-COH-13507485,H90,0.235,ml_model
GB-COH-13507518,C31,0.966,ml_model
GB-COH-13507798,A22,0.996,ml_model
GB-COH-13507982,H10,0.465,ml_model
GB-COH-13508047,F20,0.809,ml_model
GB-COH-13508049,A21,1.0,ml_model
GB-COH-13508085,D11,0.71,ml_model
GB-COH-13508649,D30,0.347,ml_model
GB-COH-13508651,C12,0.829,ml_model
GB-COH-13508654,F20,0.705,ml_model
GB-COH-13508657,D19,0.805,ml_model
GB-COH-13508660,H10,0.45,ml_model
GB-COH-13508663,B31,0.929,ml_model
GB-COH-13508667,F20,0.711,ml_model
GB-COH-13508681,F20,0.823,ml_model
GB-COH-13508682,A90,0.239,ml_model
GB-COH-13508686,H10,0.509,ml_model
GB-COH-13508688,D11,0.83,ml_model
GB-COH-13508690,A21,0.945,ml_model
GB-COH-13508695,A90,0.231,ml_model
GB-COH-13508697,F30,1.0,ml_model
GB-COH-13508704,D19,0.881,ml_model
GB-COH-13508712,C12,1.0,ml_model
GB-COH-13508714,F20,0.999,ml_model
GB-COH-13508716,D11,0.966,ml_model
GB-COH-13508759,D31,1.0,ml_model
GB-COH-13508780,B31,0.724,ml_model
GB-COH-13509742,F20,0.995,ml_model
GB-COH-13509749,B11,0.735,ml_model
GB-COH-13510931,F20,0.872,ml_model
GB-COH-13510935,D11,0.987,ml_model
GB-COH-13510947,A30,0.38,ml_model
GB-COH-13510958,F20,0.244,ml_model
GB-COH-13510961,F20,0.794,ml_model
GB-COH-13510966,B31,0.99,ml_model
GB-COH-13510972,F30,1.0,ml_model
GB-COH-13510990,H10,0.913,ml_model
GB-COH-13511010,D13,0.948,ml_model
GB-COH-13511011,B31,0.22,ml_model
GB-COH-13511018,H10,0.922,ml_model
GB-COH-13511025,B31,0.97,ml_model
GB-COH-13511029,F20,0.833,ml_model
GB-COH-13511032,A11,0.746,ml_model
GB-COH-13511033,F20,0.867,ml_model
GB-COH-13511193,D11,0.684,ml_model
GB-COH-13512629,D13,1.0,ml_model
GB-COH-13512971,F30,1.0,ml_model
GB-COH-13512999,H10,0.559,ml_model
GB-COH-13513016,B13,0.933,ml_model
GB-COH-13513314,A11,1.0,ml_model
GB-COH-13513393,A21,0.999,ml_model
GB-COH-13513424,F20,0.542,ml_model
GB-COH-13513454,H90,0.608,ml_model
GB-COH-13513471,D30,0.298,ml_model
GB-COH-13513475,H10,0.907,ml_model
GB-COH-13513504,A11,0.708,ml_model
GB-COH-13513559,F20,0.997,ml_model
GB-COH-13513571,D30,0.421,ml_model
GB-COH-13513582,F30,0.979,ml_model
GB-COH-13513601,B31,0.997,ml_model
GB-COH-13515068,A11,0.412,ml_model
GB-COH-13515073,F20,0.713,ml_model
GB-COH-13515181,G14,0.786,ml_model
GB-COH-13515243,A12,1.0,ml_model
GB-COH-13515297,B31,0.988,ml_model
GB-COH-13515322,F20,0.941,ml_model
GB-COH-13515351,H10,0.323,ml_model
GB-COH-13515837,H10,0.911,ml_model
GB-COH-13515849,D11,0.983,ml_model
GB-COH-13515858,C12,0.913,ml_model
GB-COH-13515864,D11,0.996,ml_model
GB-COH-13515914,G11,0.726,ml_model
GB-COH-13515919,D13,0.995,ml_model
GB-COH-13515920,C12,0.868,ml_model
GB-COH-13515923,D13,0.831,ml_model
GB-COH-13515927,H10,0.736,ml_model
GB-COH-13515930,D19,0.637,ml_model
GB-COH-13515939,A11,0.952,ml_model
GB-COH-13515942,F20,0.761,ml_model
GB-COH-13515948,A21,0.918,ml_model
GB-COH-13515956,F20,0.51,ml_model
GB-COH-13515957,A90,0.343,ml_model
GB-COH-13515958,F20,0.998,ml_model
GB-COH-13515960,D13,1.0,ml_model
GB-COH-13515962,B31,0.393,ml_model
GB-COH-13515969,D11,0.991,ml_model
GB-COH-13516007,F20,0.552,ml_model
GB-COH-13517066,D13,0.924,ml_model
GB-COH-13517072,G13,0.194,ml_model
GB-COH-13517807,C12,1.0,ml_model
GB-COH-13517909,D20,0.321,ml_model
GB-COH-13517918,H10,0.53,ml_model
GB-COH-13517930,A11,0.947,ml_model
GB-COH-13517939,A11,0.613,ml_model
GB-COH-13518048,B31,0.397,ml_model
GB-COH-13518052,H10,0.447,ml_model
GB-COH-13518056,H10,0.821,ml_model
GB-COH-13518062,F20,0.989,ml_model
GB-COH-13518330,B31,0.996,ml_model
GB-COH-13518342,F30,0.465,ml_model
GB-COH-13518380,B31,0.926,ml_model
GB-COH-13518388,E90,0.349,ml_model
GB-COH-13518401,C22,0.385,ml_model
GB-COH-13520466,A21,0.897,ml_model
GB-COH-13520469,F20,0.913,ml_model
GB-COH-13520516,F20,0.549,ml_model
GB-COH-13520625,F20,0.997,ml_model
GB-COH-13520628,A11,0.999,ml_model
GB-COH-13520651,B20,0.329,ml_model
GB-COH-13520669,F20,0.893,ml_model
GB-COH-13520681,F20,1.0,ml_model
GB-COH-13520692,H10,0.979,ml_model
GB-COH-13521065,C12,0.674,ml_model
GB-COH-13521090,H90,0.979,ml_model
GB-COH-13521099,B31,0.7,ml_model
GB-COH-13522286,A12,1.0,ml_model
GB-COH-13522361,F20,0.882,ml_model
GB-COH-13522390,D11,0.986,ml_model
GB-COH-13522566,D13,1.0,ml_model
GB-COH-13522569,D32,0.701,ml_model
GB-COH-13522574,F20,0.4,ml_model
GB-COH-13524097,B31,0.495,ml_model
GB-COH-13524130,D11,0.988,ml_model
GB-COH-13524132,G12,1.0,ml_model
GB-COH-13524245,A21,1.0,ml_model
GB-COH-13524252,C12,0.758,ml_model
GB-COH-13524315,C12,0.994,ml_model
GB-COH-13524328,F20,0.742,ml_model
GB-COH-13524340,D20,0.867,ml_model
GB-COH-13524346,F20,0.437,ml_model
GB-COH-13524354,A11,1.0,ml_model
GB-COH-13524413,G11,0.686,ml_model
GB-COH-13524419,A11,0.975,ml_model
GB-COH-13524446,K10,0.995,ml_model
GB-COH-13524538,F20,1.0,ml_model
GB-COH-13524574,A11,1.0,ml_model
GB-COH-13524629,F30,1.0,ml_model
GB-COH-13524642,G12,0.993,ml_model
GB-COH-13524646,B31,0.995,ml_model
GB-COH-13524657,D11,0.663,ml_model
GB-COH-13524663,D31,0.989,ml_model
GB-COH-13524675,H10,0.984,ml_model
GB-COH-13524722,D13,0.849,ml_model
GB-COH-13524732,F20,0.969,ml_model
GB-COH-13524734,F20,0.374,ml_model
GB-COH-13524746,H10,0.95,ml_model
GB-COH-13524749,D19,0.889,ml_model
GB-COH-13524841,H10,0.485,ml_model
GB-COH-13526103,C12,0.977,ml_model
GB-COH-13527621,G12,0.992,ml_model
GB-COH-13527641,F30,0.997,ml_model
GB-COH-13527659,A21,0.92,ml_model
GB-COH-13528510,G11,0.451,ml_model
GB-COH-13528532,A11,0.969,ml_model
GB-COH-13528539,B31,0.969,ml_model
GB-COH-13528548,D19,0.846,ml_model
GB-COH-13528753,A21,0.703,ml_model
GB-COH-13529536,C12,0.99,ml_model
GB-COH-13529573,E21,0.848,ml_model
GB-COH-13529584,F20,0.987,ml_model
GB-COH-13530864,C12,0.969,ml_model
GB-COH-13530941,C12,1.0,ml_model
GB-COH-13530990,F20,0.606,ml_model
GB-COH-13530996,B31,0.808,ml_model
GB-COH-13530999,D19,0.481,ml_model
GB-COH-13531007,D19,0.982,ml_model
GB-COH-13531013,A21,0.995,ml_model
GB-COH-13531835,F30,1.0,ml_model
GB-COH-13532203,F20,0.466,ml_model
GB-COH-13532271,D11,0.99,ml_model
GB-COH-13532333,D30,0.236,ml_model
GB-COH-13532378,H10,0.995,ml_model
GB-COH-13532420,D19,0.629,ml_model
GB-COH-13532510,C12,0.514,ml_model
GB-COH-13532552,F30,1.0,ml_model
GB-COH-13532599,F20,0.98,ml_model
GB-COH-13532679,F20,0.999,ml_model
GB-COH-13532719,F20,0.772,ml_model
GB-COH-13532774,F30,0.997,ml_model
GB-COH-13532796,A11,0.996,ml_model
GB-COH-13532819,F20,0.99,ml_model
GB-COH-13532860,F20,0.96,ml_model
GB-COH-13532891,B31,0.933,ml_model
GB-COH-13532897,F20,1.0,ml_model
GB-COH-13534479,A90,0.547,ml_model
GB-COH-13534485,F20,0.999,ml_model
GB-COH-13534950,F20,0.56,ml_model
GB-COH-13535110,B31,0.415,ml_model
GB-COH-13535113,A11,1.0,ml_model
GB-COH-13535119,F20,0.907,ml_model
GB-COH-13535445,F20,0.958,ml_model
GB-COH-13535833,D11,0.74,ml_model
GB-COH-13536717,B31,0.707,ml_model
GB-COH-13537010,E90,0.714,ml_model
GB-COH-13537013,F20,0.529,ml_model
GB-COH-13537142,A11,0.484,ml_model
GB-COH-13537150,G12,0.99,ml_model
GB-COH-13537603,E90,0.936,ml_model
GB-COH-13537609,F20,0.62,ml_model
GB-COH-13537620,F20,0.974,ml_model
GB-COH-13537645,C12,1.0,ml_model
GB-COH-13537655,H10,0.775,ml_model
GB-COH-13537668,D19,0.983,ml_model
GB-COH-13537676,A11,1.0,ml_model
GB-COH-13537683,B31,0.988,ml_model
GB-COH-13537686,F20,0.988,ml_model
GB-COH-13538334,D30,0.63,ml_model
GB-COH-13538925,A11,1.0,ml_model
GB-COH-13539193,C12,1.0,ml_model
GB-COH-13539194,B31,0.998,ml_model
GB-COH-13539197,A30,0.491,ml_model
GB-COH-13539427,C12,0.977,ml_model
GB-COH-13539501,F20,0.991,ml_model
GB-COH-13539519,F20,0.955,ml_model
GB-COH-13539598,A21,0.333,ml_model
GB-COH-13539856,I90,0.999,ml_model
GB-COH-13539861,G12,0.605,ml_model
GB-COH-13539862,F20,0.999,ml_model
GB-COH-13539904,B31,0.434,ml_model
GB-COH-13541151,G11,0.681,ml_model
GB-COH-13541277,F20,0.671,ml_model
GB-COH-13541278,F20,0.441,ml_model
GB-COH-13542888,G12,0.768,ml_model
GB-COH-13543912,F20,0.892,ml_model
GB-COH-13544036,F20,1.0,ml_model
GB-COH-13544570,D11,0.747,ml_model
GB-COH-13544838,C12,0.521,ml_model
GB-COH-13544958,F20,0.471,ml_model
GB-COH-13544986,C12,0.918,ml_model
GB-COH-13544989,C12,1.0,ml_model
GB-COH-13545001,C12,0.66,ml_model
GB-COH-13545121,F20,0.679,ml_model
GB-COH-13545123,C12,0.927,ml_model
GB-COH-13545156,F20,0.996,ml_model
GB-COH-13545218,H10,0.364,ml_model
GB-COH-13545222,G11,0.553,ml_model
GB-COH-13545546,B31,1.0,ml_model
GB-COH-13545562,B20,0.309,ml_model
GB-COH-13545686,F20,0.965,ml_model
GB-COH-13546509,D19,0.735,ml_model
GB-COH-13546584,A12,1.0,ml_model
GB-COH-13546586,G12,0.949,ml_model
GB-COH-13546707,H10,0.735,ml_model
GB-COH-13546741,G12,0.999,ml_model
GB-COH-13547024,C12,0.351,ml_model
GB-COH-13547180,A21,0.846,ml_model
GB-COH-13547384,A30,0.976,ml_model
GB-COH-13547635,G14,0.921,ml_model
GB-COH-13547748,F20,0.996,ml_model
GB-COH-13547901,A21,0.998,ml_model
GB-COH-13547918,C12,0.383,ml_model
GB-COH-13548002,A11,0.636,ml_model
GB-COH-13548081,F20,0.998,ml_model
GB-COH-13548851,C12,0.864,ml_model
GB-COH-13549108,F20,0.999,ml_model
GB-COH-13549135,F20,0.966,ml_model
GB-COH-13549137,B20,0.264,ml_model
GB-COH-13549262,F20,0.999,ml_model
GB-COH-13549600,C12,0.987,ml_model
GB-COH-13549649,F20,0.383,ml_model
GB-COH-13549653,F30,0.968,ml_model
GB-COH-13549944,C12,0.649,ml_model
GB-COH-13550230,H10,0.51,ml_model
GB-COH-13550988,K10,0.942,ml_model
GB-COH-13551194,B31,0.171,ml_model
GB-COH-13551196,C12,0.895,ml_model
GB-COH-13551208,A21,0.766,ml_model
GB-COH-13551220,H10,0.948,ml_model
GB-COH-13551225,A11,0.472,ml_model
GB-COH-13551236,F20,0.99,ml_model
GB-COH-13551252,D19,0.639,ml_model
GB-COH-13551283,D20,0.527,ml_model
GB-COH-13551285,C12,0.956,ml_model
GB-COH-13551290,D13,0.977,ml_model
GB-COH-13551297,D13,0.809,ml_model
GB-COH-13551303,F20,0.998,ml_model
GB-COH-13551707,F20,0.983,ml_model
GB-COH-13552652,F30,1.0,ml_model
GB-COH-13552867,F20,0.998,ml_model
GB-COH-13553158,D11,0.506,ml_model
GB-COH-13553169,B31,0.951,ml_model
GB-COH-13553175,D30,0.567,ml_model
GB-COH-13553225,G14,0.411,ml_model
GB-COH-13553521,A11,0.999,ml_model
GB-COH-13553698,D19,0.558,ml_model
GB-COH-13553712,D30,0.343,ml_model
GB-COH-13554446,A90,0.196,ml_model
GB-COH-13554447,H10,0.966,ml_model
GB-COH-13554449,C12,1.0,ml_model
GB-COH-13554450,B31,0.976,ml_model
GB-COH-13554451,A30,0.996,ml_model
GB-COH-13554452,D13,0.683,ml_model
GB-COH-13554454,F20,0.948,ml_model
GB-COH-13554456,H10,0.445,ml_model
GB-COH-13554459,D30,0.824,ml_model
GB-COH-13554465,F20,1.0,ml_model
GB-COH-13554475,C12,0.365,ml_model
GB-COH-13554911,C11,0.698,ml_model
GB-COH-13555797,H10,0.63,ml_model
GB-COH-13556431,D11,0.908,ml_model
GB-COH-13556579,F30,0.888,ml_model
GB-COH-13556994,B31,0.754,ml_model
GB-COH-13557759,F20,0.948,ml_model
GB-COH-13557816,F30,0.95,ml_model
GB-COH-13559282,F30,1.0,ml_model
GB-COH-13559312,D19,0.613,ml_model
GB-COH-13559524,D11,0.598,ml_model
GB-COH-13559612,H10,0.938,ml_model
GB-COH-13559659,H10,0.788,ml_model
GB-COH-13559766,G12,0.755,ml_model
GB-COH-13559896,D11,0.771,ml_model
GB-COH-13560089,F20,0.963,ml_model
GB-COH-13560119,D13,0.979,ml_model
GB-COH-13560277,C12,0.977,ml_model
GB-COH-13560476,B21,0.999,ml_model
GB-COH-13560920,F20,0.984,ml_model
GB-COH-13562034,F30,1.0,ml_model
GB-COH-13562190,F20,0.925,ml_model
GB-COH-13562577,F20,0.517,ml_model
GB-COH-13562610,A21,0.999,ml_model
GB-COH-13562615,D11,0.922,ml_model
GB-COH-13562645,F20,0.958,ml_model
GB-COH-13562785,B31,0.998,ml_model
GB-COH-13563064,F30,1.0,ml_model
GB-COH-13563418,D19,0.996,ml_model
GB-COH-13563429,D11,0.76,ml_model
GB-COH-13564391,F20,0.999,ml_model
GB-COH-13564432,F30,0.862,ml_model
GB-COH-13564494,C12,0.899,ml_model
GB-COH-13564643,A90,0.364,ml_model
GB-COH-13564882,D11,0.96,ml_model
GB-COH-13564888,F20,0.505,ml_model
GB-COH-13564993,F30,0.822,ml_model
GB-COH-13565087,H10,1.0,ml_model
GB-COH-13565091,D19,0.994,ml_model
GB-COH-13565097,A21,1.0,ml_model
GB-COH-13565106,F20,0.989,ml_model
GB-COH-13565109,F20,0.999,ml_model
GB-COH-13565121,D13,0.321,ml_model
GB-COH-13565127,D31,1.0,ml_model
GB-COH-13565132,B31,0.935,ml_model
GB-COH-13565134,D13,1.0,ml_model
GB-COH-13565139,G14,0.964,ml_model
GB-COH-13565156,C12,0.347,ml_model
GB-COH-13565160,H10,0.955,ml_model
GB-COH-13565194,C12,0.915,ml_model
GB-COH-13565988,F20,0.677,ml_model
GB-COH-13566136,B31,0.839,ml_model
GB-COH-13566770,A11,1.0,ml_model
GB-COH-13566775,D31,0.86,ml_model
GB-COH-13566790,G12,0.925,ml_model
GB-COH-13566806,D11,0.647,ml_model
GB-COH-13566807,H10,0.891,ml_model
GB-COH-13566808,A22,0.774,ml_model
GB-COH-13566810,I10,0.909,ml_model
GB-COH-13566811,B32,0.834,ml_model
GB-COH-13566814,F20,1.0,ml_model
GB-COH-13566817,H10,0.99,ml_model
GB-COH-13566823,B31,0.978,ml_model
GB-COH-13566824,D90,0.492,ml_model
GB-COH-13566828,D13,0.722,ml_model
GB-COH-13566832,F20,0.955,ml_model
GB-COH-13566836,B31,0.967,ml_model
GB-COH-13569317,C12,0.999,ml_model
GB-COH-13569417,B31,0.867,ml_model
GB-COH-13569419,D19,0.814,ml_model
GB-COH-13569486,A90,0.42,ml_model
GB-COH-13569629,F20,0.644,ml_model
GB-COH-13569710,F20,0.964,ml_model
GB-COH-13569801,F20,0.401,ml_model
GB-COH-13569819,C12,0.997,ml_model
GB-COH-13570064,H90,0.724,ml_model
GB-COH-13570096,F20,0.743,ml_model
GB-COH-13570099,F20,0.998,ml_model
GB-COH-13570102,D11,0.687,ml_model
GB-COH-13570104,G13,0.85,ml_model
GB-COH-13570111,F30,0.924,ml_model
GB-COH-13570115,C12,0.765,ml_model
GB-COH-13570117,G30,0.864,ml_model
GB-COH-13570118,G14,0.552,ml_model
GB-COH-13570132,G11,0.3,ml_model
GB-COH-13570137,F20,0.607,ml_model
GB-COH-13570147,D19,0.754,ml_model
GB-COH-13570149,H10,0.95,ml_model
GB-COH-13570151,G12,1.0,ml_model
GB-COH-13570156,A11,0.997,ml_model
GB-COH-13570158,A90,0.236,ml_model
GB-COH-13570166,D30,0.148,ml_model
GB-COH-13570167,B31,0.957,ml_model
GB-COH-13570168,G12,1.0,ml_model
GB-COH-13570171,G12,0.999,ml_model
GB-COH-13570181,F20,0.884,ml_model
GB-COH-13570194,G14,0.867,ml_model
GB-COH-13571190,B32,0.73,ml_model
GB-COH-13571771,I90,0.803,ml_model
GB-COH-13572057,F20,0.86,ml_model
GB-COH-13572075,D31,1.0,ml_model
GB-COH-13572472,C12,1.0,ml_model
GB-COH-13572548,H10,0.43,ml_model
